Artist,Song,Year,album_id,Album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Genres
Lil Baby,Woah,2020,1ynyQdPQiXdYJNQEDL1S3d,My Turn,2020-02-28,0.883,0.599,11,-5.551,1,0.248,0.0177,0.0,0.179,0.413,142.976,183011,4,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Powfu Featuring beabadoobee,Death Bed,2020,2p9gK2BcdrloHNJwarc9gc,death bed (coffee for your head),2020-02-08,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,173333,4,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']"
Shawn Mendes & Camila Cabello,Senorita,2020,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),2017-04-20,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,"['canadian pop', 'pop', 'viral pop']"
Travis Scott,HIGHEST IN THE ROOM,2020,2uDTi1PlpSpvAv7IRAoAEU,HIGHEST IN THE ROOM,2019-10-04,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,"['hip hop', 'rap', 'slap house']"
Billie Eilish,Bad Guy,2020,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"['art pop', 'pop']"
24kGoldn Featuring iann dior,Mood,2020,270o30h7cAlEhBnbuSpFZq,El Dorado,2021-03-26,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,4,"['atl trap', 'trap soul']"
Lady Gaga & Ariana Grande,Rain On Me,2020,1jpUMnKpRlng1OJN7LJauV,The Fame,2008-01-01,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200,4,"['art pop', 'dance pop', 'pop']"
Pop Smoke Featuring Lil Baby & DaBaby,For The Night,2020,7e7t0MCrNDcJZsPwUKjmOc,Shoot For The Stars Aim For The Moon,2020-07-03,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4,[]
Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020,5RG0OAI0o27ayhKCkRamRn,Party Tyme 144 (Vocal Versions Español),2022-01-31,0.826,0.576,0,-10.47,0,0.192,0.108,2.63e-06,0.385,0.683,104.981,218223,4,"['dance-punk', 'double drumming', 'noise punk', 'noise rock', 'sasscore']"
Rod Wave,Heart On Ice,2020,7m3LlqH5j3aGBaJ6M6anIm,PTSD,2019-06-14,0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,159670,3,['florida rap']
Blake Shelton Duet With Gwen Stefani,Nobody But You,2020,4Kd33JPxTOcjTM29FrKoyT,Fully Loaded: God's Country,2019-12-13,0.463,0.653,0,-5.515,1,0.0273,0.111,0.000136,0.172,0.233,143.912,194867,4,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
SHAED,Trampoline,2020,5wg6T8bCVnRk3ToKy0yXG5,Melt (Deluxe),2019-12-27,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,184280,4,['electropop']
Juice WRLD x Marshmello,Come & Go,2020,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,2020-07-10,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4,"['melodic house', 'progressive house']"
Lizzo,Truth Hurts,2020,2KJjOBX280F3hZZE1xO33O,Cuz I Love You (Super Deluxe),2019-04-19,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
JP Saxe Featuring Julia Michaels,If The World Was Ending,2020,538BxdI7oOQykSkEtyjhUD,Dangerous Levels of Introspection,2021-06-25,0.429,0.486,1,-9.971,1,0.101,0.866,0.0,0.0982,0.661,146.99,209493,4,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']"
Lil Baby & 42 Dugg,We Paid,2020,750APP0eKVlcgOxaZnBnVt,Too Hard,2017-12-01,0.877,0.517,2,-5.426,0,0.0706,0.217,0.0,0.143,0.255,119.996,162053,4,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Justin Bieber,Yummy,2020,63iWSELt9V1kV6RSMxN7Ii,Changes,2020-02-14,0.676,0.506,9,-6.652,0,0.0958,0.345,0.0,0.118,0.497,145.842,208520,4,"['canadian pop', 'pop']"
Old Dominion,One Man Band,2020,0eu2mZjF6JQTuLCu9ils6m,Old Dominion,2019-10-25,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,186240,4,"['contemporary country', 'country', 'country road', 'modern country rock']"
Jason Aldean,Got What I Got,2020,2f0DzdU6QbWtZqSlN7s1s5,9,2019-11-22,0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,178147,3,"['contemporary country', 'country', 'country road', 'modern country rock']"
Surfaces,Sunday Best,2020,5nX3zwIAgHttSudEHLTsAW,Where the Light Is,2019-01-06,0.869,0.555,5,-5.984,1,0.0454,0.137,0.0,0.0746,0.738,112.003,158948,4,['bedroom soul']
Eminem Featuring Juice WRLD,Godzilla,2020,2LWLgGY15e9im0KUaASnFa,Music To Be Murdered By,2020-01-17,0.806,0.747,10,-5.309,0,0.355,0.159,0.0,0.293,0.784,166.052,210800,4,"['chicago rap', 'melodic rap', 'rap']"
Juice WRLD & YoungBoy Never Broke Again,Bandit,2020,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,2018-12-10,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4,"['chicago rap', 'melodic rap', 'rap']"
StaySolidRocky,Party Girl,2020,6OrpY5LSOnkC8xbI5qOTvw,Fallin',2020-07-15,0.73,0.439,6,-9.864,0,0.0609,0.747,0.0,0.0988,0.615,130.09,147800,4,['melodic rap']
Maddie & Tae,Die From A Broken Heart,2020,3MpmJPwKgMQ6hkGVlRwOpj,Start Here,2015-06-02,0.512,0.68,5,-4.112,1,0.0278,0.606,0.0,0.175,0.26,156.038,217293,4,"['contemporary country', 'country', 'country road']"
DJ Khaled Featuring Drake,Popstar,2020,5nNtpPsSUgb9Hlb3dF1gXa,POPSTAR (feat. Drake),2020-07-17,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,200221,4,[]
Mariah Carey,All I Want For Christmas Is You,2020,61ulfFSmmxMhc2wCdmdMkN,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,241107,4,"['dance pop', 'pop', 'urban contemporary']"
Lee Brice,One Of Them Girls,2020,7zhKZcqIJkkeqrswshd15r,Hey World,2020-11-20,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,188893,4,"['contemporary country', 'country', 'country road', 'modern country rock']"
Sam Hunt,Hard To Forget,2020,1xRcR4iSouBrfVhuqFkPAJ,SOUTHSIDE,2020-04-03,0.689,0.689,4,-5.517,1,0.045,0.23,0.0,0.57,0.664,130.069,204760,4,"['contemporary country', 'country', 'country pop', 'modern country rock']"
Luke Bryan,One Margarita,2020,0wnaUYW25dVLAzk41fp1Ez,Born Here Live Here Die Here,2020-08-07,0.641,0.842,9,-4.872,1,0.0464,0.0969,0.0,0.169,0.738,89.997,193427,4,"['contemporary country', 'country', 'country road', 'modern country rock']"
Lil Nas X,Panini,2020,71BrrQxz8mZAneNSDE9Lov,Panini,2019-09-13,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893,4,['lgbtq+ hip hop']
Young Thug Featuring Gunna,Hot,2020,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,2019-08-16,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,4,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
Carly Pearce & Lee Brice,I Hope You're Happy Now,2020,1goHGZOsPNmzsJTxOIa62m,we don't fight anymore,2023-06-16,0.619,0.564,4,-6.517,1,0.0302,0.673,0.0,0.184,0.419,129.944,220146,4,"['contemporary country', 'country', 'country road']"
Lil Baby,Emotionally Scarred,2020,1ynyQdPQiXdYJNQEDL1S3d,My Turn,2020-02-28,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,197530,4,"['atl hip hop', 'atl trap', 'rap', 'trap']"
YNW Melly & Juice WRLD,Suicidal,2020,7naY6j4wcgUxfHB98G79CW,I AM YOU,2018-08-03,0.543,0.492,7,-7.432,1,0.156,0.0739,0.0,0.11,0.107,220.099,231298,4,"['melodic rap', 'rap']"
Lil Baby,The Bigger Picture,2020,6ZTl8hHvYNuEg4Mk8yxz75,The Bigger Picture,2020-06-12,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,252729,3,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Jonas Brothers,Only Human,2020,1Uf67JAtkVWfdydzFFqNF2,Happiness Begins,2019-06-07,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,183000,4,"['boy band', 'pop']"
Pop Smoke Featuring 50 Cent & Roddy Ricch,The Woo,2020,6d1vGZsr6Uy3h9IigBpPAf,Meet The Woo,2019-07-26,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387,4,['indonesian hip hop']
Lil Baby,Sum 2 Prove,2020,1ynyQdPQiXdYJNQEDL1S3d,My Turn,2020-02-28,0.827,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,205760,4,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Ariana Grande & Justin Bieber,Stuck With U,2020,5EYKrEDnKhhcNxGedaRQeK,eternal sunshine,2024-03-08,0.645,0.663,5,-8.305,1,0.0447,0.0657,3.18e-05,0.0751,0.287,115.83,228639,4,['pop']
Pop Smoke Featuring Lil Tjay,Mood Swings,2020,7e7t0MCrNDcJZsPwUKjmOc,Shoot For The Stars Aim For The Moon,2020-07-03,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,4,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
Halsey,You Should Be Sad,2020,68enXe5XcJdciSDAZr0Alr,Manic,2020-01-17,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,4,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
Pop Smoke,Dior,2020,6d1vGZsr6Uy3h9IigBpPAf,Meet The Woo,2019-07-26,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387,4,"['brooklyn drill', 'rap']"
BENEE Featuring Gus Dapperton,Supalonely,2020,3ZJSoxsPMkNC9eb6gUn0Q8,STELLA & STEVE,2019-11-15,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480,4,"['alt z', 'nz pop']"
Luke Combs,Even Though I'm Leaving,2020,0S9D5NIDp2YXhYwlvuJzqx,What You See Is What You Get,2019-11-08,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4,"['contemporary country', 'country']"
"THE SCOTTS, Travis Scott & Kid Cudi",The Scotts,2020,7q6zjWaLw8bN5nYiBWjrus,THE SCOTTS,2020-04-24,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,165978,4,[]
Doja Cat & Tyga,Juicy,2020,54dZypaXHAIDzBe9ujAZ63,Paint The Town Red,2023-08-04,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,231750,4,"['dance pop', 'pop']"
Kane Brown With Swae Lee & Khalid,Be Like That,2020,7MKfE4IRGdrH5bMkqaZ2Tp,Be Like That (feat. Swae Lee & Khalid),2020-07-10,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
Kane Brown,Homesick,2020,4yf4bD1iM96hBH6aIc6SaF,Experiment Extended,2019-11-01,0.701,0.5,8,-8.82,1,0.0303,0.46,0.0,0.234,0.409,97.028,205400,4,"['black americana', 'contemporary country', 'country', 'country road']"
Rod Wave Featuring ATR Son Son,Rags2Riches,2020,0pGGvcUT08FrwV0RJIIVA9,Pray 4 Love (Deluxe),2020-08-07,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,4,['florida rap']
Miranda Lambert,Bluebird,2020,5Or2XM0Gjy6Y8qlaERqsSn,Wildcard,2019-11-01,0.661,0.633,7,-5.986,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,209760,4,"['contemporary country', 'country', 'country dawn', 'country road']"
Juice WRLD,Wishing Well,2020,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,2020-07-10,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,194621,4,"['chicago rap', 'melodic rap', 'rap']"
Luke Combs Featuring Eric Church,Does To Me,2020,0S9D5NIDp2YXhYwlvuJzqx,What You See Is What You Get,2019-11-08,0.616,0.849,0,-4.897,1,0.0373,0.311,0.0,0.311,0.638,113.065,223320,4,"['contemporary country', 'country']"
Jhene Aiko,P*$$y Fairy (OTW),2020,0NC1AcoK5y2cBLwzej6tqE,P*$$Y Fairy (OTW),2020-01-17,0.572,0.519,2,-7.092,0,0.212,0.536,0.0,0.102,0.35,128.331,181860,4,['r&b']
Surf Mesa Featuring Emilee,ily,2020,1ScPqJzn6l2a8JdnndMZUV,feelings,2023-03-03,0.688,0.807,11,-5.728,0,0.288,0.0264,0.0,0.368,0.802,95.053,140599,4,['social media pop']
Morgan Wallen,More Than My Hometown,2020,6JlCkqkqobGirPsaleJpFr,Dangerous: The Double Album,2021-01-08,0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,216573,4,['contemporary country']
Luke Combs,Lovin' On You,2020,0S9D5NIDp2YXhYwlvuJzqx,What You See Is What You Get,2019-11-08,0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,194867,4,"['contemporary country', 'country']"
Moneybagg Yo,Said Sum,2020,4faPRidDvKRvHnWdvmvVHv,Code Red,2020-09-18,0.929,0.667,8,-6.789,0,0.353,0.0185,0.0,0.1,0.274,126.998,155168,4,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
H.E.R. Featuring YG,Slide,2020,0pV0Mx07aMApIpF19oSQgY,H.E.R.,2017-10-20,0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,200133,4,[]
NLE Choppa Featuring Roddy Ricch,Walk Em Down,2020,4dsMe3EBC8xURaxMhyorgf,Top Shotta,2020-08-07,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,173288,4,"['memphis hip hop', 'rap']"
Dua Lipa,Levitating,2021,5lKlFlReHOLShQKyRv6AL9,Future Nostalgia,2020-03-27,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4,"['dance pop', 'pop', 'uk pop']"
The Weeknd & Ariana Grande,Save Your Tears,2021,4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4,"['canadian contemporary r&b', 'canadian pop', 'pop']"
The Weeknd,Blinding Lights,2021,4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,"['canadian contemporary r&b', 'canadian pop', 'pop']"
24kGoldn Featuring iann dior,Mood,2021,270o30h7cAlEhBnbuSpFZq,El Dorado,2021-03-26,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,4,"['atl trap', 'trap soul']"
Olivia Rodrigo,Good 4 U,2021,6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4,['pop']
Doja Cat Featuring SZA,Kiss Me More,2021,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667,4,[]
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,2021,4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,2021-11-12,0.696,0.553,1,-8.702,1,0.0759,0.097,3.91e-06,0.617,0.674,114.993,63060,4,['neo soul']
Olivia Rodrigo,Drivers License,2021,6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4,['pop']
Lil Nas X,Montero (Call Me By Your Name),2021,6pOiDiuDQqrmo5DbG0ZubR,MONTERO,2021-09-17,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,137704,4,['lgbtq+ hip hop']
Justin Bieber Featuring Daniel Caesar & Giveon,Peaches,2021,3BmcYMh0KYsimWL6p2gPa9,My World 2.0,2010-01-01,0.714,0.833,5,-5.239,1,0.0259,0.00249,0.0,0.298,0.663,129.964,220920,4,"['canadian pop', 'pop']"
BTS,Butter,2021,0PBQ3Cp6NG8WX0G9KQVNMP,"Butter (Hotter, Sweeter, Cooler)",2021-06-04,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,164442,4,"['k-pop', 'k-pop boy group', 'pop']"
The Kid LAROI & Justin Bieber,Stay,2021,576UTio7xgY7YUxrHMzxeI,F*CK LOVE 3+: OVER YOU,2021-07-27,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,161385,4,['australian hip hop']
Olivia Rodrigo,Deja Vu,2021,6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4,['pop']
Ariana Grande,Positions,2021,3euz4vS7ezKGnNSwgyvKcd,Positions,2020-10-30,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,172325,4,['pop']
Ed Sheeran,Bad Habits,2021,32iAEBstCjauDhyKpGjTuq,=,2021-10-29,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4,"['pop', 'singer-songwriter pop', 'uk pop']"
Glass Animals,Heat Waves,2021,5bfpRtBW7RNRdsm3tRyl3R,Dreamland,2020-08-07,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']"
The Kid LAROI,Without You,2021,576UTio7xgY7YUxrHMzxeI,F*CK LOVE 3+: OVER YOU,2021-07-27,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,161385,4,['australian hip hop']
Luke Combs,Forever After All,2021,25TJxI6ZH6XjT8geRQAFz5,What You See Ain't Always What You Get (Deluxe Edition),2020-10-23,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,232533,4,"['contemporary country', 'country']"
Chris Brown & Young Thug,Go Crazy,2021,3okhA6w5uau6ZNhnVpwVww,Indigo (Extended),2019-10-04,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4,"['r&b', 'rap']"
Masked Wolf,Astronaut In The Ocean,2021,7vus4Q8r5DS2Dl1JClxEsA,Astronaut In The Ocean,2021-01-06,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4,['australian hip hop']
Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35,2021,74vajFwEwXJ61OW1DKSPEa,Positions (Deluxe),2021-02-19,0.659,0.662,5,-5.768,1,0.434,0.211,0.0,0.228,0.704,109.957,182438,4,['movie tunes']
Pop Smoke,What You Know Bout Love,2021,7e7t0MCrNDcJZsPwUKjmOc,Shoot For The Stars Aim For The Moon,2020-07-03,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4,"['brooklyn drill', 'rap']"
Machine Gun Kelly X blackbear,My Ex's Best Friend,2021,57lgFncHBYu5E3igZnuCJK,Tickets To My Downfall,2020-09-25,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,4,['pop']
Lil Nas X & Jack Harlow,Industry Baby,2021,622NFw5Yk0OReMJ2XWcXUh,INDUSTRY BABY (feat. Jack Harlow),2021-07-23,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4,['lgbtq+ hip hop']
Billie Eilish,Therefore I Am,2021,0JGOiO34nwfUdDrD612dOp,Happier Than Ever,2021-07-30,0.879,0.365,2,-7.781,1,0.0924,0.227,0.135,0.0583,0.663,94.016,173539,4,"['art pop', 'pop']"
Cardi B,Up,2021,5BNrcvfbLyADks4RXPW7VP,Up,2021-02-05,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4,"['pop', 'rap']"
Walker Hayes,Fancy Like,2021,4sShdTo9jO2RGLgDkZBgN8,Country Stuff The Album,2022-01-21,0.647,0.765,1,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994,161853,4,"['contemporary country', 'country', 'country road', 'modern country rock']"
Bad Bunny & Jhay Cortez,Dakiti,2021,3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,243717,4,"['reggaeton', 'trap latino', 'urbano latino']"
Saweetie Featuring Doja Cat,Best Friend,2021,0DqDdZGSQkWQiE0TzBqeLA,Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],2021-04-23,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4,"['cali rap', 'trap queen']"
Polo G,Rapstar,2021,7KSf6p0G0mZd7j60etVTwT,Hall of Fame,2021-06-11,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4,"['chicago rap', 'rap']"
Giveon,Heartbreak Anniversary,2021,1zHR48K6XtWYm6bhrw4J6C,TAKE TIME,2020-03-27,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371,3,['r&b']
Pop Smoke Featuring Lil Baby & DaBaby,For The Night,2021,7e7t0MCrNDcJZsPwUKjmOc,Shoot For The Stars Aim For The Moon,2020-07-03,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4,[]
Lil Tjay Featuring 6LACK,Calling My Phone,2021,3MEKpJ7wSSp6Z661ThjrUJ,Destined 2 Win,2021-04-02,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes,2021,1pCA38N6MkLlthXtAOvZTU,JORDI (Deluxe),2021-06-11,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4,['german metalcore']
Justin Bieber Featuring Chance The Rapper,Holy,2021,4hR7jjsPvRwwcHx8ntJSQS,Holy,2020-09-18,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,212093,4,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
Lil Baby,On Me,2021,25gJpQKgXxT5CrMitr0DQO,On Me,2020-12-04,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,135960,4,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Tate McRae,You Broke Me First.,2021,1BaHo66NCQNx6ku0hPn9bR,TOO YOUNG TO BE SAD,2021-03-26,0.66,0.379,4,-9.357,1,0.0543,0.798,0.0,0.0913,0.0762,124.027,170227,4,['pop']
Olivia Rodrigo,Traitor,2021,6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,['pop']
Pooh Shiesty Featuring Lil Durk,Back In Blood,2021,2UwJ4Nt10VStLczYefhcEV,Shiesty Season,2021-02-05,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,184490,4,[]
Gabby Barrett Featuring Charlie Puth,I Hope,2021,4Iqfx63CZhFGGIHiAvLxXY,Goldmine,2020-06-19,0.563,0.576,6,-6.495,1,0.0401,0.171,0.0,0.158,0.412,75.019,211605,4,['contemporary country']
BTS,Dynamite,2021,6nYfHQnvkvOTNHnOhDT3sr,BE,2020-11-20,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4,"['k-pop', 'k-pop boy group', 'pop']"
Moneybagg Yo,Wockesha,2021,5ffogo3K3fYibGWa93IzUe,A Gangsta’s Pain,2021-04-23,0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,180930,4,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
Doja Cat & The Weeknd,You Right,2021,54dZypaXHAIDzBe9ujAZ63,Paint The Town Red,2023-08-04,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,231750,4,"['dance pop', 'pop']"
SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box,2021,6PZymRFp89JEYsgQyD5NNl,Final Destination,2020-12-18,0.808,0.313,1,-7.992,1,0.245,0.116,0.0,0.0991,0.277,159.951,181087,4,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
Drake Featuring Lil Durk,Laugh Now Cry Later,2021,5kTMOuwOinoSq1s9LjalgO,Laugh Now Cry Later (Originally Performed by Drake and Lil Durg) [Karaoke],2020-08-15,0.66,0.231,9,-17.007,0,0.0456,0.834,0.859,0.0931,0.285,133.996,261225,4,[]
Doja Cat,Need To Know,2021,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,210560,4,"['dance pop', 'pop']"
Drake Featuring Lil Baby,Wants And Needs,2021,7yf9ZJyHRbp8sHtpDKfPpt,Harder Than Ever,2018-05-18,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,142273,4,"['atl hip hop', 'atl trap', 'rap', 'trap']"
Drake Featuring Future & Young Thug,Way 2 Sexy,2021,4Dw9qs2hDrp0wUXo0u6Mlt,The Future of the Future (featuring Cassettes Won't Listen),2009-09-15,0.621,0.687,0,-10.349,1,0.0467,0.0266,0.866,0.0399,0.556,122.0,271520,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
Kali Uchis,Telepatia,2021,00wSTrFxoSzA7eeS1UxHgd,Sin Miedo (del Amor y Otros Demonios) ∞,2020-12-04,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,160191,4,['colombian pop']
